CustomerID,Name,DOB,Gender,JoinDate,IncomeBracket,CustomerSegment,RiskScore
20780,Samar Sinha,28-03-91,Female,19-02-25,Low,Priority,0.82
20781,Shamik Devi,20-08-03,Female,11-11-24,High,Corporate,0.37
20782,Anvi Borde,06-04-99,Female,20-11-24,Upper Middle,Corporate,0.04
20783,Zaina Sheth,27-08-67,Male,14-10-24,Middle,Digital,0.56
20784,Biju Rama,06-11-67,Male,20-03-25,High,Priority,0.04
20785,Nirvi Ratti,13-10-97,Female,14-02-25,High,Corporate,0.89
20786,Tara Varughese,28-08-96,Female,24-03-25,Upper Middle,Corporate,0.98
20787,Kartik Tailor,31-05-86,Male,14-07-24,Low,Priority,0.65
20788,Raunak Chahal,05-03-58,Female,08-02-25,Middle,Digital,0.53
20789,Dishani Bava,03-06-00,Male,03-05-24,Middle,Retail,0.85
20790,Mannat Chatterjee,14-10-00,Male,10-05-24,Upper Middle,Corporate,0
20791,Alia Amble,08-07-94,Male,04-11-24,High,Priority,0.86
20792,Oorja Apte,31-08-01,Female,25-01-25,Middle,Digital,0.85
20793,Anya Jha,19-04-90,Male,07-09-24,Middle,Corporate,0.51
20794,Aaryahi Sahni,04-10-98,Male,11-05-24,Upper Middle,Priority,0.78
20795,Mannat Ram,06-04-07,Male,10-09-24,High,Retail,0.98
20796,Kartik Upadhyay,14-03-96,Male,22-03-25,High,Digital,0.5
20797,Bhavin Agrawal,22-01-60,Female,25-05-24,Low,Priority,0.05
20798,Riaan Kota,25-12-70,Male,03-07-24,High,Digital,0.14
20799,Parinaaz Trivedi,23-04-92,Male,29-05-24,High,Corporate,0.2
20800,Nirvaan Lala,25-09-95,Male,20-02-25,Low,Retail,0.98
20801,Yuvaan Kar,07-12-54,Male,14-09-24,Upper Middle,Digital,0.76
20802,Jiya Sodhi,21-07-79,Male,17-05-24,Middle,Priority,0.45
20803,Yashvi Bhagat,11-12-82,Female,23-12-24,Middle,Priority,0.65
20804,Anaya Agarwal,15-08-79,Female,15-10-24,Low,Digital,0.1
20805,Amani Gopal,02-03-67,Male,20-05-24,Middle,Priority,0.05
20806,Indrajit Rajan,14-12-91,Female,06-04-24,Middle,Priority,0.66
20807,Eva Dhillon,16-01-58,Female,18-02-25,Upper Middle,Priority,0.57
20808,Aarna Sood,15-08-84,Female,21-01-25,Middle,Priority,0.28
20809,Anaya Krish,14-06-72,Male,26-09-24,Middle,Corporate,0.09
20810,Amira Hans,24-02-04,Female,02-09-24,Upper Middle,Priority,0.52
20811,Adah Devan,17-08-91,Male,31-10-24,Low,Retail,0.83
20812,Arhaan Sahota,26-05-60,Male,17-12-24,Middle,Retail,0.91
20813,Adira Grover,15-07-01,Male,27-04-24,High,Digital,0.16
20814,Neysa Chokshi,11-11-96,Female,17-08-24,Upper Middle,Corporate,0.87
20815,Farhan Dhawan,15-09-77,Male,07-08-24,High,Corporate,0.94
20816,Shaan Golla,03-06-55,Female,29-10-24,Middle,Digital,0.24
20817,Zain Sur,05-03-76,Male,13-08-24,Middle,Corporate,0.07
20818,Jiya Raval,09-09-70,Male,30-05-24,High,Digital,0.76
20819,Madhup Konda,03-04-63,Male,01-01-25,High,Retail,0.87
20820,Advika Bal,10-12-73,Female,25-10-24,Low,Corporate,0.18
20821,Urvi Balakrishnan,16-05-55,Male,08-07-24,Upper Middle,Priority,0.9
20822,Lagan Garg,17-08-69,Male,04-11-24,Low,Priority,0.54
20823,Samarth Grover,05-02-91,Female,10-05-24,Low,Priority,0.41
20824,Dharmajan Ahuja,24-07-89,Female,29-12-24,High,Digital,0.93
20825,Biju Deol,22-03-59,Female,04-06-24,Middle,Digital,0.81
20826,Alisha Mander,23-02-07,Male,04-08-24,Middle,Retail,0.92
20827,Tushar Bath,15-09-58,Male,08-03-25,High,Retail,0.35
20828,Shaan Loke,09-09-05,Female,06-02-25,Low,Priority,0.45
20829,Ojas Ramachandran,18-04-85,Male,21-01-25,High,Priority,0.09
20830,Neysa Chacko,20-12-81,Male,14-07-24,Low,Retail,0.84
20831,Taimur Kothari,23-01-07,Male,03-10-24,Low,Retail,0.16
20832,Ishita Choudhry,31-08-71,Male,22-09-24,Low,Digital,0.37
20833,Yashvi Bal,10-07-59,Male,10-02-25,Middle,Retail,0.24
20834,Damini Rout,19-01-93,Female,16-04-24,Middle,Digital,0.15
20835,Ela Barad,28-11-98,Male,26-10-24,High,Digital,0.06
20836,Kabir Taneja,26-05-93,Female,29-10-24,Upper Middle,Retail,0.51
20837,Anya Bumb,03-02-67,Male,09-12-24,High,Corporate,0.28
20838,Zara Barad,21-02-59,Female,23-06-24,Middle,Digital,0.55
20839,Nakul Goyal,12-05-96,Female,02-09-24,Middle,Digital,0.81
20840,Darshit Sem,21-10-79,Male,27-04-24,Middle,Priority,0.61
20841,Abram Warrior,11-03-90,Male,20-05-24,High,Priority,0.12
20842,Vihaan Biswas,31-05-62,Female,20-02-25,Upper Middle,Digital,0.95
20843,Zeeshan Sen,03-07-63,Female,21-05-24,Middle,Digital,0.17
20844,Yakshit Bail,05-11-83,Male,22-10-24,High,Retail,0.48
20845,Jiya Iyengar,01-01-04,Female,24-11-24,High,Digital,0.84
20846,Emir Srinivasan,03-01-83,Female,04-07-24,Upper Middle,Retail,0.42
20847,Eva Amble,19-11-03,Female,10-05-24,High,Digital,0.5
20848,Parinaaz Sachdeva,07-07-69,Female,10-07-24,High,Retail,0.92
20849,Prisha Rege,02-06-89,Male,06-02-25,Middle,Retail,0.83
20850,Ivana Anne,06-01-05,Female,12-06-24,High,Priority,0.63
20851,Priyansh Krish,11-04-92,Male,30-09-24,Upper Middle,Corporate,0.82
20852,Zoya Kadakia,06-12-65,Female,05-05-24,Middle,Retail,0.22
20853,Manikya Ganesh,31-05-88,Female,20-12-24,Upper Middle,Priority,0.02
20854,Ira Bhavsar,16-08-82,Male,02-07-24,High,Corporate,0.21
20855,Faiyaz Ahluwalia,12-10-67,Female,22-11-24,Middle,Retail,0.98
20856,Tanya Chhabra,08-10-60,Female,30-10-24,High,Corporate,0.38
20857,Hridaan Kala,29-11-56,Male,25-03-25,Middle,Corporate,0.57
20858,Bhavin Butala,08-10-58,Female,04-08-24,Upper Middle,Digital,0.75
20859,Akarsh Gulati,05-02-76,Female,18-06-24,Upper Middle,Digital,0.29
20860,Chirag Arora,25-02-75,Female,04-08-24,Low,Digital,0.09
20861,Chirag Chhabra,08-08-82,Female,18-03-25,Low,Priority,0.91
20862,Dhanuk Chaudry,19-02-83,Female,10-05-24,Low,Corporate,0.61
20863,Inaaya  Bobal,15-09-96,Male,17-03-25,High,Digital,0.12
20864,Sara Ramesh,03-09-98,Female,26-09-24,Middle,Corporate,0.1
20865,Eva Roy,31-08-95,Female,02-02-25,Low,Digital,0.26
20866,Bhavin Rajan,23-08-88,Female,05-11-24,Middle,Priority,0.12
20867,Dhruv Borah,01-04-07,Male,27-02-25,High,Corporate,0.7
20868,Nitara Chada,31-03-86,Male,30-05-24,Middle,Priority,0.18
20869,Mohanlal Dar,18-10-00,Female,17-10-24,Middle,Digital,0.89
20870,Farhan Thakkar,14-03-97,Female,17-01-25,Middle,Retail,0.23
20871,Anahi Ghose,19-09-94,Male,15-07-24,Middle,Digital,0.04
20872,Jayan Magar,06-04-58,Male,11-12-24,Low,Priority,0.85
20873,Parinaaz Brar,22-07-00,Female,13-09-24,Upper Middle,Corporate,0.84
20874,Shayak Tandon,16-07-01,Female,23-07-24,Upper Middle,Retail,0.42
20875,Neelofar Varghese,07-06-69,Female,15-11-24,Low,Corporate,0.74
20876,Indrans Vig,03-12-84,Male,02-04-24,High,Priority,0.46
20877,Ivan Ratti,06-03-61,Male,26-09-24,Upper Middle,Corporate,0.73
20878,Uthkarsh Yadav,19-10-73,Female,24-01-25,Upper Middle,Corporate,0.15
20879,Suhana Mannan,14-07-74,Male,18-01-25,Middle,Corporate,0.49
20880,Indrans Sura,15-04-99,Male,25-01-25,Upper Middle,Digital,0.56
20881,Riaan Dyal,05-11-71,Female,17-06-24,Upper Middle,Priority,0.55
20882,Hazel Varughese,21-02-02,Female,20-05-24,High,Corporate,0.16
20883,Jayant Kulkarni,17-02-99,Male,23-06-24,Upper Middle,Corporate,0.7
20884,Mahika Goyal,27-08-75,Male,31-08-24,High,Retail,0.8
20885,Samaira Wadhwa,01-05-77,Male,03-07-24,Middle,Corporate,0.88
20886,Samar Sami,11-09-83,Female,12-12-24,Upper Middle,Retail,0.5
20887,Indrajit Kant,15-12-05,Male,26-12-24,Low,Priority,0.71
20888,Riaan Aurora,08-05-82,Female,27-08-24,High,Corporate,0.23
20889,Ira Balay,28-07-79,Female,25-09-24,Middle,Digital,0.98
20890,Sana Gupta,15-03-05,Male,08-10-24,High,Retail,0.74
20891,Krish Shan,01-10-81,Male,28-01-25,High,Retail,0.49
20892,Hiran Tella,31-03-57,Female,07-01-25,Low,Digital,0.08
20893,Amira D’Alia,08-07-07,Female,12-02-25,Upper Middle,Retail,0.71
20894,Urvi Agarwal,13-04-02,Male,27-07-24,High,Priority,0.22
20895,Anvi Ramachandran,17-09-73,Female,22-11-24,Upper Middle,Priority,0.65
20896,Mehul Bassi,28-10-99,Female,20-02-25,Middle,Digital,0.38
20897,Purab Sha,13-10-03,Male,24-03-25,Low,Digital,0.9
20898,Sahil Dara,03-03-74,Female,01-04-24,Upper Middle,Priority,0.69
20899,Tarini Ratti,01-08-57,Female,04-03-25,Upper Middle,Retail,0.72
20900,Madhav Lata,02-07-01,Male,21-10-24,Upper Middle,Retail,0.82
20901,Umang Dara,22-12-91,Male,16-11-24,Upper Middle,Priority,0.23
20902,Madhup Walla,15-09-56,Female,10-12-24,Middle,Priority,0.43
20903,Ivana Kuruvilla,23-06-99,Female,26-10-24,Upper Middle,Priority,0
20904,Manjari Shenoy,16-08-86,Female,30-08-24,High,Retail,0.47
20905,Riaan Madan,16-04-67,Male,24-01-25,Middle,Corporate,0.39
20906,Kaira Dewan,12-07-66,Female,22-02-25,Upper Middle,Corporate,0.57
20907,Sana Dara,16-10-86,Male,17-06-24,Middle,Digital,0.76
20908,Saanvi Sami,24-01-85,Female,24-01-25,High,Digital,0.02
20909,Aniruddh Doshi,16-03-89,Female,25-12-24,Middle,Digital,0.63
20910,Hazel Tank,06-06-00,Male,12-04-24,High,Priority,0.74
20911,Krish Devi,26-08-95,Female,06-07-24,High,Retail,0.82
20912,Miraan Handa,18-04-97,Male,30-05-24,Low,Corporate,0.39
20913,Samarth Vyas,20-08-62,Male,22-01-25,Middle,Retail,0.39
20914,Vivaan Doctor,25-12-89,Male,25-03-25,High,Priority,0.38
20915,Khushi Sachar,14-08-94,Male,04-11-24,High,Corporate,0.67
20916,Kiara Khalsa,06-11-62,Male,24-05-24,High,Retail,0.65
20917,Myra Madan,06-11-88,Female,13-09-24,Middle,Priority,0.88
20918,Abram Saha,19-03-84,Female,06-05-24,Upper Middle,Corporate,0.29
20919,Indrans Goel,18-10-85,Female,21-08-24,Low,Digital,0.64
20920,Nirvi Ahluwalia,06-11-05,Female,21-09-24,Middle,Priority,0.38
20921,Sara Vasa,24-04-62,Male,16-11-24,Upper Middle,Priority,0.41
20922,Arhaan Iyengar,04-07-72,Female,24-09-24,Low,Retail,0.67
20923,Lagan Goel,08-01-63,Female,19-09-24,Middle,Priority,0.1
20924,Hazel Keer,04-08-89,Female,15-10-24,Upper Middle,Corporate,0.42
20925,Mehul Rattan,13-10-87,Female,20-11-24,Upper Middle,Priority,0.11
20926,Amani Ravi,22-12-01,Female,04-09-24,High,Retail,0.05
20927,Jayesh Lala,07-01-67,Female,03-03-25,Middle,Corporate,0.15
20928,Fateh Sandhu,12-04-83,Female,10-05-24,Upper Middle,Corporate,0.99
20929,Elakshi Tiwari,20-09-90,Male,22-01-25,Middle,Priority,0.16
20930,Anahi Varghese,10-10-87,Male,07-08-24,Middle,Digital,0.51
20931,Aradhya Sachar,03-11-91,Male,08-10-24,Middle,Corporate,0.63
20932,Mannat Jhaveri,26-12-60,Male,14-04-24,Low,Corporate,0.22
20933,Tara Sama,16-05-69,Male,30-10-24,High,Digital,0.86
20934,Farhan Singhal,08-07-85,Female,06-12-24,High,Priority,0.27
20935,Saanvi Setty,04-10-91,Female,03-06-24,Upper Middle,Retail,0.53
20936,Zaina Jain,25-05-67,Female,08-06-24,High,Retail,0.53
20937,Charvi Virk,12-05-55,Male,24-05-24,Middle,Priority,0.21
20938,Dhanush Butala,05-12-82,Male,09-02-25,High,Priority,0.19
20939,Lagan Kohli,20-04-55,Male,23-02-25,Middle,Corporate,0.53
20940,Misha Saha,29-03-78,Female,25-09-24,High,Retail,0.94
20941,Baiju Bora,25-01-97,Female,07-06-24,Upper Middle,Digital,0.54
20942,Azad Desai,31-07-03,Female,06-04-24,Upper Middle,Corporate,0.93
20943,Jiya Walla,03-02-04,Female,17-02-25,Middle,Priority,1
20944,Kanav Vora,09-07-64,Female,25-10-24,Middle,Digital,0.66
20945,Mannat Chandra,25-10-81,Female,17-09-24,Upper Middle,Retail,0.89
20946,Baiju Sankaran,26-11-80,Female,27-04-24,High,Digital,0.98
20947,Vidur Thaker,24-11-70,Male,16-06-24,Middle,Priority,0.26
20948,Riya Desai,27-09-80,Female,20-08-24,Upper Middle,Digital,0.79
20949,Hunar Krishnan,04-11-64,Female,11-04-24,Middle,Retail,0.06
20950,Reyansh Banik,21-05-06,Male,16-01-25,Upper Middle,Priority,0.24
20951,Purab Mahal,05-04-04,Female,09-08-24,Low,Corporate,0.23
20952,Siya Bhakta,11-05-73,Male,30-01-25,High,Retail,0.37
20953,Biju Lalla,21-10-56,Male,08-01-25,Middle,Priority,0.76
20954,Faiyaz Dey,11-08-80,Female,17-02-25,Middle,Priority,0.25
20955,Damini Bajwa,12-01-56,Female,30-08-24,Low,Digital,0.39
20956,Kartik Suri,16-04-91,Female,17-01-25,High,Corporate,0.23
20957,Ryan Kaur,25-06-71,Female,22-08-24,Middle,Priority,0.98
20958,Tarini Chanda,14-04-94,Male,08-05-24,Low,Priority,0.41
20959,Jiya Chakraborty,11-10-96,Female,25-03-25,Upper Middle,Retail,0.59
20960,Pari Thaman,24-04-07,Female,17-11-24,Middle,Digital,0.7
20961,Vanya Biswas,17-06-69,Male,10-02-25,Low,Digital,0.39
20962,Ishita Kulkarni,23-02-67,Male,01-09-24,High,Corporate,0.24
20963,Anvi Kashyap,16-11-73,Female,05-12-24,Low,Digital,0.41
20964,Akarsh Dutt,24-04-66,Male,14-01-25,Upper Middle,Corporate,0.12
20965,Indrans Sangha,17-07-95,Female,20-10-24,Upper Middle,Digital,0.1
20966,Emir Zachariah,02-08-57,Female,12-08-24,Low,Priority,0.58
20967,Farhan Dhillon,30-01-80,Female,03-06-24,Low,Digital,0.36
20968,Yuvaan Singh,23-07-90,Female,02-11-24,Low,Corporate,0.44
20969,Elakshi Roy,29-04-89,Female,15-11-24,Middle,Priority,0.17
20970,Dishani Iyengar,25-12-70,Male,18-05-24,Low,Retail,0.98
20971,Anay Zacharia,16-12-71,Female,22-05-24,High,Corporate,0.11
20972,Eva Krish,01-01-60,Female,30-06-24,High,Corporate,0.04
20973,Jayan Korpal,20-03-06,Female,29-08-24,Middle,Retail,0.88
20974,Indranil Dewan,30-11-69,Male,15-07-24,High,Priority,0.35
20975,Taimur Wadhwa,24-09-06,Male,23-03-25,Upper Middle,Retail,0.39
20976,Siya Aurora,23-05-79,Male,29-07-24,Upper Middle,Corporate,0.66
20977,Shalv Thaman,04-01-00,Male,02-09-24,High,Retail,0.21
20978,Ryan Sunder,04-08-99,Male,23-04-24,High,Corporate,0.96
20979,Amira Varty,02-11-54,Female,16-06-24,Low,Priority,0.51
20980,Vritika Ram,12-08-78,Female,11-02-25,Middle,Digital,0.13
20981,Manjari Bora,15-02-59,Female,12-06-24,High,Digital,0.25
20982,Nishith Dash,09-06-58,Female,19-06-24,High,Retail,0.46
20983,Aarush Sandal,11-05-02,Female,30-09-24,Middle,Retail,0.56
20984,Zaina Sethi,13-12-05,Male,23-06-24,Low,Digital,0.33
20985,Himmat Sheth,16-01-68,Male,14-04-24,Upper Middle,Priority,0.96
20986,Alisha Dey,18-06-55,Female,24-11-24,Upper Middle,Retail,0.57
20987,Khushi Sem,30-11-06,Female,15-01-25,High,Priority,0.71
20988,Lakshay Roy,16-08-94,Female,29-04-24,Middle,Corporate,0.15
20989,Jivin Kar,12-09-99,Female,27-03-25,Middle,Retail,0.2
20990,Madhup Saini,21-07-95,Female,27-08-24,Low,Retail,0.63
20991,Zara Lad,03-10-87,Female,06-10-24,High,Retail,0.44
20992,Heer D’Alia,07-11-74,Female,04-05-24,Low,Priority,0.71
20993,Raunak Andra,16-06-55,Male,07-06-24,Upper Middle,Digital,0.26
20994,Reyansh Sandhu,04-02-04,Male,27-11-24,High,Digital,0.05
20995,Mamooty Bhatia,02-07-05,Male,08-08-24,Low,Digital,0
20996,Vanya Chanda,15-03-55,Male,05-01-25,Upper Middle,Digital,0.05
20997,Nitara Malhotra,01-07-95,Female,13-03-25,Upper Middle,Retail,0.93
20998,Adah Toor,31-12-99,Male,18-06-24,Low,Retail,0.17
20999,Jivika Korpal,05-09-60,Female,29-01-25,Upper Middle,Digital,0.16
21000,Uthkarsh Shah,19-10-62,Female,05-06-24,Upper Middle,Digital,0.51
21001,Parinaaz Sami,12-11-05,Male,23-08-24,Upper Middle,Retail,0.85
21002,Dharmajan Shetty,27-03-06,Male,23-02-25,High,Digital,0.61
21003,Ivan Agrawal,11-10-79,Male,04-09-24,High,Corporate,0.2
21004,Kartik Sodhi,16-07-92,Female,16-03-25,Upper Middle,Corporate,0.5
21005,Siya Gole,10-07-88,Female,30-05-24,Upper Middle,Digital,0.1
21006,Azad Chandran,13-07-00,Female,01-12-24,Middle,Digital,0.64
21007,Samarth Walia,08-03-03,Male,07-09-24,Upper Middle,Retail,0.38
21008,Lavanya Kashyap,07-05-58,Male,25-02-25,Middle,Retail,0.68
21009,Abram Dua,05-02-59,Female,01-08-24,Low,Priority,0.32
21010,Mamooty Singhal,18-08-83,Female,27-05-24,Low,Corporate,0.74
21011,Inaaya  Kade,11-06-67,Male,03-06-24,Upper Middle,Priority,0.86
21012,Aaryahi Rastogi,12-02-80,Female,01-04-24,Upper Middle,Priority,0.55
21013,Jayesh Swamy,04-03-91,Female,30-01-25,Low,Retail,0.19
21014,Arnav Lanka,21-11-85,Male,23-02-25,Low,Digital,0.77
21015,Mehul Kota,21-12-92,Female,12-11-24,Middle,Digital,0.63
21016,Inaaya  Sibal,11-03-05,Female,06-10-24,Upper Middle,Digital,0.76
21017,Ayesha Krishna,25-02-80,Female,29-12-24,High,Digital,0.73
21018,Kimaya Gandhi,20-08-05,Male,23-09-24,Middle,Corporate,0.76
21019,Kavya Wagle,28-01-70,Male,22-07-24,Middle,Corporate,0.15
21020,Vedika Shroff,25-10-78,Female,27-03-25,Middle,Corporate,0.56
21021,Zaina Kurian,12-06-74,Female,10-01-25,Upper Middle,Priority,0.71
21022,Yasmin Sangha,16-03-85,Male,07-05-24,Middle,Retail,0.78
21023,Ela Manne,10-01-75,Male,11-11-24,Upper Middle,Digital,0.54
21024,Advik Aurora,29-06-67,Male,01-02-25,Upper Middle,Digital,0.25
21025,Urvi Hans,21-10-67,Male,14-10-24,Upper Middle,Corporate,0.18
21026,Hrishita Borah,29-11-74,Female,28-01-25,Middle,Priority,0.81
21027,Rasha Maharaj,14-08-79,Male,19-03-25,High,Priority,0.76
21028,Farhan Dugal,04-11-61,Female,13-04-24,Middle,Retail,0.22
21029,Siya Roy,05-10-74,Female,04-04-24,Low,Corporate,0.78
21030,Drishya Kunda,28-07-82,Female,29-08-24,Low,Retail,0.93
21031,Jhanvi Rattan,31-03-90,Male,03-11-24,Upper Middle,Priority,0.41
21032,Ehsaan Banerjee,28-04-63,Male,05-01-25,High,Digital,0.4
21033,Tanya Butala,15-06-92,Female,26-06-24,High,Digital,0.17
21034,Miraya Reddy,04-12-57,Male,21-01-25,High,Corporate,0.82
21035,Prerak Rout,05-01-56,Male,06-07-24,Middle,Corporate,0.56
21036,Divit Rao,08-12-73,Male,23-10-24,Low,Corporate,0.04
21037,Ishita Mallick,09-12-79,Female,11-09-24,Low,Digital,0.42
21038,Vihaan Kala,21-11-97,Female,14-03-25,Upper Middle,Priority,0.4
21039,Saanvi Sani,01-06-74,Male,23-09-24,Low,Digital,0.91
21040,Renee Som,26-03-96,Female,16-12-24,High,Priority,0.62
21041,Aayush Tella,29-12-88,Male,20-08-24,Low,Digital,0.84
21042,Ranbir Taneja,16-02-71,Male,30-04-24,Middle,Digital,0.97
21043,Jayant Ramanathan,19-11-71,Female,29-06-24,High,Corporate,0.84
21044,Zain Bhagat,14-10-02,Male,14-04-24,Low,Digital,0.72
21045,Hunar Varma,15-06-80,Male,19-10-24,Low,Priority,0.29
21046,Azad Venkatesh,16-12-99,Male,09-08-24,High,Digital,0.41
21047,Armaan Choudhry,12-06-79,Female,07-01-25,High,Retail,0.62
21048,Zain Sehgal,14-08-95,Male,21-04-24,Low,Retail,0.72
21049,Divij Mane,18-08-56,Male,07-02-25,Upper Middle,Retail,0.8
21050,Nishith Bumb,22-07-96,Male,01-06-24,Upper Middle,Digital,0.72
21051,Khushi Soni,30-06-02,Female,19-12-24,High,Priority,0.01
21052,Vihaan Bains,17-03-72,Male,02-01-25,Middle,Corporate,0.99
21053,Anay Lad,21-08-89,Male,09-12-24,Low,Digital,0.63
21054,Adah Sen,01-04-90,Female,15-10-24,High,Corporate,0.02
21055,Yuvraj  Sharma,26-12-75,Male,08-11-24,Upper Middle,Corporate,0.96
21056,Taran Bava,16-07-85,Female,06-08-24,High,Retail,0.89
21057,Lagan Rege,17-09-67,Female,29-05-24,Middle,Retail,1
21058,Nishith Buch,18-03-00,Female,01-11-24,Upper Middle,Digital,0.88
21059,Aarna Sibal,15-07-94,Male,16-10-24,Middle,Retail,0.25
21060,Tarini Kanda,23-02-06,Female,21-03-25,Middle,Corporate,0.15
21061,Hrishita Hegde,13-12-85,Male,22-12-24,Low,Retail,0.07
21062,Vedika Shah,03-09-94,Male,03-03-25,High,Priority,0.26
21063,Madhav Comar,18-10-83,Female,19-04-24,Low,Digital,0.96
21064,Gatik Shukla,30-12-02,Male,27-11-24,Middle,Retail,0.19
21065,Vihaan Raj,18-11-97,Male,05-08-24,High,Corporate,0.96
21066,Alia Chakraborty,10-09-06,Female,24-01-25,Low,Corporate,0.16
21067,Darshit Kashyap,27-06-07,Female,08-01-25,Middle,Retail,0.19
21068,Miraya Dutta,25-10-72,Male,28-09-24,Low,Digital,0.22
21069,Advika Kaur,13-04-96,Female,15-10-24,Middle,Corporate,0.35
21070,Ayesha Varghese,22-07-56,Male,22-09-24,High,Priority,0.25
21071,Sara Comar,14-02-95,Female,07-05-24,Middle,Retail,0.46
21072,Aniruddh Ben,05-05-72,Male,20-11-24,Middle,Corporate,0.48
21073,Hunar Bhatnagar,04-06-07,Male,23-09-24,Low,Retail,0.76
21074,Lakshit Walia,03-01-83,Female,20-09-24,Upper Middle,Retail,0.82
21075,Vidur Sheth,25-11-05,Female,19-09-24,Middle,Corporate,0.04
21076,Mohanlal Tandon,18-02-79,Female,28-07-24,High,Corporate,0.86
21077,Ranbir Mannan,03-04-85,Male,22-04-24,High,Retail,0.13
21078,Advik Chauhan,05-05-05,Female,28-10-24,Low,Retail,0.55
21079,Myra Sandhu,30-01-03,Female,09-09-24,Upper Middle,Digital,0.56
21080,Pihu Sathe,20-06-75,Female,16-08-24,Upper Middle,Retail,0.55
21081,Ishaan Tiwari,10-07-88,Female,19-06-24,High,Digital,0.8
21082,Adah Singh,13-01-97,Male,15-09-24,Middle,Corporate,0.12
21083,Zain Dhawan,25-01-77,Female,31-12-24,Upper Middle,Retail,0.45
21084,Onkar Kothari,24-07-04,Male,26-01-25,Low,Priority,0.1
21085,Badal Rama,16-08-01,Male,30-09-24,Middle,Retail,0.9
21086,Saksham Dani,16-08-80,Male,26-01-25,Upper Middle,Priority,0.23
21087,Jhanvi Dhingra,05-09-97,Male,11-05-24,Middle,Corporate,0.17
21088,Drishya Dayal,08-12-60,Female,28-12-24,Upper Middle,Retail,0.1
21089,Hrishita Shankar,08-06-99,Male,27-07-24,Middle,Retail,0.61
21090,Vedika Gill,09-07-75,Male,17-05-24,Upper Middle,Corporate,0.31
21091,Aayush Magar,24-12-55,Male,25-07-24,Upper Middle,Digital,0.04
21092,Hridaan Trivedi,11-07-99,Male,25-03-25,Upper Middle,Corporate,0.26
21093,Lakshay Sha,29-12-73,Female,03-02-25,High,Digital,0.03
21094,Hunar Kala,30-11-92,Female,06-11-24,Middle,Retail,0.14
21095,Azad Saraf,14-04-74,Female,03-12-24,Low,Priority,0.59
21096,Yuvraj  Jha,13-09-90,Female,22-11-24,Upper Middle,Digital,0.84
21097,Aarush Handa,15-09-66,Female,24-07-24,Low,Digital,0.49
21098,Mannat Dhawan,30-10-84,Male,04-04-24,Middle,Priority,0.04
21099,Navya Sama,17-01-56,Male,13-03-25,High,Digital,0.61
21100,Hazel Ghose,24-10-07,Male,14-07-24,High,Priority,0.93
21101,Darshit Thaman,02-06-62,Male,04-10-24,Middle,Corporate,0.26
21102,Alisha Uppal,27-12-73,Male,20-12-24,High,Corporate,0.18
21103,Vaibhav Sekhon,31-07-76,Male,24-02-25,High,Priority,0.75
21104,Divit Gokhale,04-05-57,Female,06-09-24,Middle,Retail,0.98
21105,Advik Buch,23-12-03,Male,19-05-24,High,Digital,0.28
21106,Anahi Doctor,12-02-03,Male,20-10-24,Upper Middle,Corporate,0.45
21107,Stuvan Dutt,18-04-80,Female,21-06-24,Upper Middle,Priority,0.67
21108,Khushi Venkatesh,11-06-73,Female,26-08-24,Low,Digital,0.66
21109,Adira Sarma,11-06-76,Female,26-02-25,Middle,Retail,0.09
21110,Zoya Uppal,28-07-96,Male,31-12-24,Upper Middle,Corporate,0.05
21111,Anay Randhawa,26-09-01,Male,20-12-24,Upper Middle,Digital,0.4
21112,Shalv Date,23-09-56,Male,01-03-25,Middle,Retail,0.92
21113,Tara D’Alia,21-04-88,Female,12-03-25,Upper Middle,Priority,0.63
21114,Vanya Gour,06-05-94,Female,29-09-24,High,Digital,0.59
21115,Rasha Shroff,27-03-57,Female,21-07-24,Upper Middle,Corporate,0.68
21116,Hazel Dada,25-04-99,Female,19-07-24,Middle,Corporate,0.96
21117,Jayan Swaminathan,24-03-73,Female,11-10-24,Upper Middle,Retail,0.35
21118,Shamik Yadav,17-10-89,Female,17-03-25,Low,Priority,0.56
21119,Purab Magar,03-08-04,Male,30-07-24,Middle,Priority,0.3
21120,Samar Ganesh,22-04-65,Female,20-08-24,Middle,Retail,0.78
21121,Baiju Chandran,03-02-97,Male,16-03-25,High,Retail,0.1
21122,Mahika Yohannan,24-10-60,Female,25-04-24,Upper Middle,Digital,0.55
21123,Riya Sharaf,30-09-86,Male,10-08-24,Low,Priority,0.53
21124,Kartik Ganesan,26-07-63,Female,14-05-24,Upper Middle,Digital,0.14
21125,Kavya Varghese,01-03-77,Female,05-02-25,Upper Middle,Retail,0.94
21126,Biju Dugal,16-01-97,Female,16-11-24,High,Digital,0.24
21127,Reyansh Randhawa,01-08-86,Male,07-11-24,Middle,Retail,0.17
21128,Taran Rout,07-03-82,Male,18-07-24,High,Retail,0.06
21129,Zara Dada,05-05-57,Female,14-02-25,Upper Middle,Corporate,0.81
21130,Rania Srinivasan,25-11-93,Male,21-05-24,Upper Middle,Digital,0.48
21131,Mohanlal Raja,17-11-77,Male,11-10-24,Middle,Retail,0.65
21132,Eva Ahuja,10-02-57,Female,26-06-24,High,Priority,0.04
21133,Taran Baria,04-04-60,Female,01-04-24,Low,Corporate,0.12
21134,Nitya Sibal,19-03-97,Male,09-12-24,Middle,Priority,0.85
